13884,33,"blue-collar","married","basic.9y","no","no","no","cellular","jul","fri",439,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228,"no"
33379,41,"management","married","university.degree","no","unknown","unknown","cellular","may","tue",369,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099,"no"
28412,52,"admin.","married","university.degree","no","yes","no","telephone","apr","thu",327,2,999,1,"failure",-1.8,93.075,-47.1,1.435,5099,"no"
33380,31,"unemployed","married","professional.course","no","unknown","unknown","cellular","may","tue",356,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099,"no"
28413,42,"self-employed","married","university.degree","no","yes","no","cellular","apr","thu",290,2,999,1,"failure",-1.8,93.075,-47.1,1.435,5099,"no"
28416,46,"technician","single","basic.9y","no","no","no","cellular","apr","thu",221,2,999,1,"failure",-1.8,93.075,-47.1,1.435,5099,"no"
33382,28,"admin.","single","basic.9y","no","no","yes","cellular","may","tue",175,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099,"no"
28420,52,"admin.","married","high.school","no","yes","no","cellular","apr","thu",152,2,999,1,"failure",-1.8,93.075,-47.1,1.435,5099,"no"
33398,33,"blue-collar","single","basic.4y","no","unknown","unknown","cellular","may","tue",225,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099,"no"
28431,46,"technician","single","basic.9y","no","no","no","cellular","apr","thu",385,2,999,1,"failure",-1.8,93.075,-47.1,1.435,5099,"no"
33406,37,"technician","single","university.degree","no","no","yes","cellular","may","tue",246,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099,"no"
13885,55,"entrepreneur","married","professional.course","unknown","yes","no","cellular","jul","fri",168,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228,"no"
28433,36,"admin.","single","university.degree","no","no","no","cellular","apr","thu",208,12,999,1,"failure",-1.8,93.075,-47.1,1.435,5099,"no"
33438,29,"services","married","high.school","no","yes","yes","cellular","may","tue",380,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099,"no"
28437,40,"services","married","basic.6y","unknown","no","no","cellular","apr","thu",140,2,999,2,"failure",-1.8,93.075,-47.1,1.435,5099,"no"
13887,55,"retired","married","university.degree","no","yes","no","cellular","jul","fri",188,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228,"no"
33445,45,"admin.","married","high.school","unknown","no","yes","cellular","may","tue",908,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099,"no"
28438,36,"blue-collar","married","basic.9y","no","yes","no","cellular","apr","thu",490,3,999,2,"failure",-1.8,93.075,-47.1,1.435,5099,"yes"
13889,32,"technician","married","basic.9y","no","yes","no","telephone","jul","fri",321,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228,"no"
33669,28,"blue-collar","single","basic.9y","no","yes","yes","cellular","may","wed",348,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099,"no"
13890,53,"retired","married","basic.9y","unknown","no","no","cellular","jul","fri",891,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228,"no"
28439,57,"services","married","high.school","no","yes","no","cellular","apr","thu",275,2,999,1,"failure",-1.8,93.075,-47.1,1.435,5099,"no"
33682,29,"blue-collar","divorced","basic.9y","no","yes","yes","cellular","may","wed",201,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099,"no"
13892,43,"blue-collar","divorced","basic.4y","no","yes","no","cellular","jul","fri",1242,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228,"no"
28450,41,"technician","married","professional.course","no","yes","no","cellular","apr","tue",466,5,999,1,"failure",-1.8,93.075,-47.1,1.423,5099,"yes"
33691,58,"blue-collar","married","basic.4y","unknown","yes","yes","cellular","may","wed",173,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099,"no"
13894,31,"blue-collar","married","high.school","no","yes","no","cellular","jul","fri",45,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228,"no"
28455,45,"blue-collar","married","basic.9y","unknown","yes","no","cellular","apr","tue",269,3,999,1,"failure",-1.8,93.075,-47.1,1.423,5099,"no"
33703,31,"admin.","single","high.school","no","yes","yes","cellular","may","wed",149,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099,"no"
13895,24,"blue-collar","married","basic.9y","no","no","yes","cellular","jul","fri",138,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228,"no"
28458,45,"blue-collar","married","basic.9y","unknown","yes","no","cellular","apr","tue",427,4,999,1,"failure",-1.8,93.075,-47.1,1.423,5099,"no"
33705,43,"technician","single","high.school","no","yes","yes","cellular","may","wed",610,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099,"yes"
30578,28,"technician","single","high.school","no","yes","no","cellular","may","mon",134,3,999,1,"failure",-1.8,92.893,-46.2,1.354,5099,"no"
13896,32,"admin.","single","university.degree","no","no","no","cellular","jul","fri",132,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228,"no"
33712,41,"blue-collar","married","basic.9y","no","no","yes","cellular","may","wed",161,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099,"no"
13897,37,"blue-collar","married","basic.9y","unknown","yes","no","cellular","jul","fri",216,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228,"no"
30586,26,"student","single","high.school","no","no","no","cellular","may","mon",716,3,999,1,"failure",-1.8,92.893,-46.2,1.354,5099,"yes"
33723,34,"services","single","high.school","no","yes","yes","cellular","may","wed",87,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099,"no"
13899,50,"technician","divorced","professional.course","no","no","no","cellular","jul","fri",318,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228,"no"
30593,59,"retired","married","basic.4y","no","no","no","cellular","may","mon",13,6,999,1,"failure",-1.8,92.893,-46.2,1.354,5099,"no"
33735,44,"technician","married","professional.course","unknown","yes","yes","cellular","may","wed",267,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099,"no"
13900,35,"admin.","single","university.degree","no","yes","no","cellular","jul","fri",141,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228,"no"
30595,44,"technician","married","high.school","no","no","no","cellular","may","mon",174,5,999,1,"failure",-1.8,92.893,-46.2,1.354,5099,"no"
33739,43,"blue-collar","married","basic.4y","unknown","yes","yes","cellular","may","wed",240,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099,"no"
13901,27,"technician","married","basic.9y","no","yes","yes","cellular","jul","fri",906,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228,"no"
33746,24,"technician","married","professional.course","no","no","yes","cellular","may","wed",167,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099,"no"
30615,57,"entrepreneur","married","basic.9y","no","yes","no","cellular","may","mon",429,4,999,1,"failure",-1.8,92.893,-46.2,1.354,5099,"yes"
13904,50,"technician","divorced","professional.course","no","yes","no","telephone","jul","fri",41,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228,"no"
33823,55,"blue-collar","married","basic.4y","unknown","unknown","unknown","telephone","may","wed",18,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099,"no"
30617,48,"unemployed","married","professional.course","no","yes","yes","cellular","may","mon",10,4,999,1,"failure",-1.8,92.893,-46.2,1.354,5099,"no"
33832,43,"blue-collar","married","basic.4y","no","no","yes","cellular","may","wed",589,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099,"no"
30622,44,"self-employed","single","professional.course","no","yes","no","cellular","may","mon",775,5,999,1,"failure",-1.8,92.893,-46.2,1.354,5099,"yes"
13906,35,"admin.","single","university.degree","no","yes","no","cellular","jul","fri",564,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228,"no"
33846,28,"services","single","high.school","no","yes","yes","cellular","may","wed",562,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099,"yes"
30623,37,"technician","single","professional.course","no","yes","no","cellular","may","mon",78,4,999,1,"failure",-1.8,92.893,-46.2,1.354,5099,"no"
13907,55,"entrepreneur","married","professional.course","unknown","yes","no","cellular","jul","fri",243,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228,"no"
33900,35,"admin.","married","university.degree","no","no","yes","cellular","may","wed",261,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099,"no"
30631,44,"self-employed","married","high.school","no","no","yes","cellular","may","mon",15,4,999,2,"failure",-1.8,92.893,-46.2,1.354,5099,"no"
13908,37,"blue-collar","married","basic.9y","unknown","yes","yes","telephone","jul","fri",31,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228,"no"
33918,34,"services","married","university.degree","no","yes","yes","cellular","may","wed",253,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099,"no"
30653,32,"blue-collar","single","basic.4y","no","yes","no","cellular","may","tue",813,2,999,1,"failure",-1.8,92.893,-46.2,1.344,5099,"no"
13909,26,"student","single","university.degree","unknown","no","yes","cellular","jul","fri",226,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228,"no"
33923,34,"management","single","university.degree","no","no","yes","cellular","may","wed",155,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099,"no"
30654,28,"services","single","unknown","no","no","no","cellular","may","tue",466,2,999,1,"failure",-1.8,92.893,-46.2,1.344,5099,"no"
13910,33,"admin.","married","high.school","no","no","no","cellular","jul","fri",16,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228,"no"
33930,29,"blue-collar","single","high.school","no","yes","yes","cellular","may","wed",146,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099,"no"
30655,34,"admin.","married","university.degree","no","yes","no","cellular","may","tue",88,3,999,1,"failure",-1.8,92.893,-46.2,1.344,5099,"no"
13911,32,"admin.","single","university.degree","no","no","no","cellular","jul","fri",306,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228,"no"
30661,48,"services","married","basic.4y","no","no","no","cellular","may","tue",17,5,999,1,"failure",-1.8,92.893,-46.2,1.344,5099,"no"
33944,32,"blue-collar","single","basic.9y","no","yes","yes","cellular","may","wed",179,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099,"no"
13912,32,"blue-collar","married","basic.9y","no","no","yes","telephone","jul","fri",518,3,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228,"no"
30662,57,"retired","married","basic.6y","no","no","no","cellular","may","tue",148,4,999,1,"failure",-1.8,92.893,-46.2,1.344,5099,"no"
33949,55,"blue-collar","married","basic.9y","no","yes","yes","cellular","may","wed",299,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099,"no"
13915,33,"admin.","married","high.school","no","no","no","cellular","jul","fri",98,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228,"no"
30663,41,"blue-collar","married","basic.9y","no","yes","no","cellular","may","tue",155,4,999,1,"failure",-1.8,92.893,-46.2,1.344,5099,"no"
33953,37,"admin.","single","basic.9y","no","yes","yes","cellular","may","wed",147,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099,"no"
13916,40,"housemaid","married","basic.4y","unknown","no","no","cellular","jul","fri",504,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228,"no"
30665,40,"blue-collar","married","basic.9y","unknown","no","no","cellular","may","tue",307,4,999,2,"failure",-1.8,92.893,-46.2,1.344,5099,"no"
33956,40,"admin.","single","high.school","no","no","yes","cellular","may","wed",172,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099,"no"
13917,30,"admin.","single","university.degree","no","no","no","cellular","jul","fri",98,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228,"no"
30671,37,"admin.","married","basic.9y","no","yes","no","cellular","may","tue",272,2,999,1,"failure",-1.8,92.893,-46.2,1.344,5099,"no"
33975,33,"management","married","basic.9y","no","yes","yes","cellular","may","wed",168,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099,"no"
13920,38,"entrepreneur","married","basic.9y","no","yes","no","cellular","jul","fri",188,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228,"no"
30673,29,"admin.","single","university.degree","no","no","no","cellular","may","tue",245,6,999,1,"failure",-1.8,92.893,-46.2,1.344,5099,"no"
33998,53,"admin.","married","basic.9y","no","yes","yes","cellular","may","wed",674,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099,"yes"
13921,54,"blue-collar","divorced","high.school","unknown","no","no","cellular","jul","fri",223,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228,"no"
30769,40,"management","married","professional.course","no","unknown","unknown","cellular","may","tue",247,2,999,1,"failure",-1.8,92.893,-46.2,1.344,5099,"no"
34004,27,"blue-collar","married","university.degree","no","no","yes","cellular","may","wed",131,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099,"no"
13924,54,"blue-collar","divorced","high.school","unknown","no","no","cellular","jul","fri",86,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228,"no"
30824,28,"services","single","unknown","no","yes","no","cellular","may","tue",87,4,999,1,"failure",-1.8,92.893,-46.2,1.344,5099,"no"
34006,34,"blue-collar","married","basic.6y","no","no","yes","cellular","may","wed",281,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099,"no"
13925,27,"blue-collar","married","basic.6y","no","yes","no","cellular","jul","fri",186,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228,"no"
30836,45,"blue-collar","married","basic.4y","unknown","yes","no","cellular","may","tue",335,2,999,1,"failure",-1.8,92.893,-46.2,1.344,5099,"no"
13926,33,"services","married","high.school","no","no","no","cellular","jul","fri",1060,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228,"yes"
30132,35,"admin.","single","university.degree","no","yes","yes","cellular","apr","thu",358,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.365,5099,"no"
30855,37,"management","divorced","unknown","no","yes","no","cellular","may","tue",221,2,999,1,"failure",-1.8,92.893,-46.2,1.344,5099,"no"
13927,36,"services","single","high.school","no","yes","no","cellular","jul","fri",249,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228,"no"
30159,40,"admin.","married","university.degree","no","no","yes","cellular","apr","thu",499,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.365,5099,"yes"
30856,52,"blue-collar","married","basic.6y","no","yes","no","cellular","may","tue",157,2,999,1,"failure",-1.8,92.893,-46.2,1.344,5099,"no"
13928,35,"admin.","single","university.degree","no","no","no","cellular","jul","fri",60,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228,"no"
30190,41,"technician","divorced","professional.course","no","unknown","unknown","cellular","apr","thu",347,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.365,5099,"yes"
30858,53,"admin.","single","high.school","no","yes","no","cellular","may","tue",470,2,999,2,"failure",-1.8,92.893,-46.2,1.344,5099,"no"
13930,55,"retired","married","university.degree","no","no","no","cellular","jul","fri",659,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228,"no"
30201,41,"admin.","single","university.degree","no","unknown","unknown","cellular","apr","thu",1277,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.365,5099,"yes"
30867,50,"blue-collar","married","basic.4y","no","no","no","cellular","may","tue",166,2,999,1,"failure",-1.8,92.893,-46.2,1.344,5099,"no"
13931,33,"admin.","married","university.degree","no","yes","no","telephone","jul","fri",52,4,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228,"no"
30203,38,"admin.","married","high.school","no","yes","yes","cellular","apr","thu",390,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.365,5099,"yes"
30868,34,"services","married","high.school","no","no","no","cellular","may","tue",542,4,999,1,"failure",-1.8,92.893,-46.2,1.344,5099,"no"
13932,31,"entrepreneur","divorced","university.degree","no","no","no","cellular","jul","fri",222,7,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228,"no"
30252,30,"admin.","married","university.degree","no","unknown","unknown","cellular","apr","thu",308,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.365,5099,"no"
30870,58,"services","divorced","high.school","unknown","yes","no","cellular","may","tue",237,4,999,2,"failure",-1.8,92.893,-46.2,1.344,5099,"no"
13935,31,"blue-collar","married","basic.6y","no","no","yes","cellular","jul","fri",173,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228,"no"
30283,24,"student","single","high.school","no","no","yes","cellular","apr","thu",209,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.365,5099,"yes"
30873,34,"technician","single","professional.course","no","no","no","cellular","may","tue",1221,2,999,1,"failure",-1.8,92.893,-46.2,1.344,5099,"yes"
13936,32,"technician","single","university.degree","no","yes","no","cellular","jul","fri",42,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228,"no"
30297,28,"admin.","single","university.degree","no","yes","yes","cellular","apr","thu",76,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.365,5099,"no"
30893,51,"services","divorced","high.school","unknown","no","no","cellular","may","tue",398,2,999,1,"failure",-1.8,92.893,-46.2,1.344,5099,"no"
13937,56,"management","married","high.school","no","yes","no","cellular","jul","fri",131,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228,"no"
30306,31,"admin.","single","university.degree","no","yes","yes","cellular","apr","thu",102,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.365,5099,"no"
30895,36,"blue-collar","married","basic.9y","no","no","no","cellular","may","tue",253,3,999,1,"failure",-1.8,92.893,-46.2,1.344,5099,"no"
13938,31,"services","single","high.school","no","yes","no","cellular","jul","fri",455,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228,"no"
30311,28,"admin.","single","university.degree","no","no","yes","telephone","apr","thu",917,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.365,5099,"yes"
30903,31,"services","married","high.school","no","no","yes","cellular","may","tue",284,3,999,1,"failure",-1.8,92.893,-46.2,1.344,5099,"no"
13939,35,"admin.","single","basic.9y","no","yes","no","cellular","jul","fri",431,3,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228,"no"
30334,31,"admin.","single","high.school","no","yes","yes","cellular","apr","thu",398,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.365,5099,"no"
30912,39,"retired","divorced","basic.4y","no","yes","yes","cellular","may","tue",209,2,999,1,"failure",-1.8,92.893,-46.2,1.344,5099,"no"
13940,25,"unemployed","married","high.school","unknown","unknown","unknown","cellular","jul","fri",147,10,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228,"no"
30340,35,"management","married","university.degree","no","yes","yes","cellular","apr","thu",435,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.365,5099,"yes"
30914,31,"admin.","married","high.school","no","yes","no","cellular","may","tue",387,2,999,1,"failure",-1.8,92.893,-46.2,1.344,5099,"no"
13941,34,"services","single","high.school","unknown","no","no","cellular","jul","fri",717,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228,"no"
30925,47,"blue-collar","single","basic.4y","unknown","no","no","cellular","may","tue",343,4,999,1,"failure",-1.8,92.893,-46.2,1.344,5099,"no"
30356,56,"entrepreneur","married","university.degree","no","no","yes","cellular","apr","thu",488,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.365,5099,"no"
13942,33,"blue-collar","married","basic.4y","no","yes","no","cellular","jul","fri",286,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228,"no"
30939,33,"admin.","married","basic.9y","no","yes","no","cellular","may","tue",118,2,999,1,"failure",-1.8,92.893,-46.2,1.344,5099,"no"
30357,33,"blue-collar","single","basic.4y","no","yes","yes","cellular","apr","thu",460,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.365,5099,"yes"
13943,33,"admin.","single","university.degree","no","yes","no","cellular","jul","fri",614,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228,"yes"
